,X,Y,Z,U,V,W
0 days 00:38:20,-2039.8324529769554,-5376.444101974005,3853.7685543816533,6.175623423475523,0.7748744722468272,4.346601495809128
0 days 00:40:00,-1411.2721703871193,-5266.869298721426,4264.38180313292,6.3829866009350305,1.4143806625560569,3.857476561686731
0 days 00:41:40,-765.7899269424655,-5094.142167939768,4623.722428450223,6.513743244648035,2.0366611632346157,3.3221874237984923
0 days 00:43:20,-111.12875512067296,-4860.359617448096,4927.493782262162,6.566391043257429,2.6342725354574665,2.747206194220868
0 days 00:45:00,544.8638911815968,-4568.348202973395,5172.0695422932295,6.540365262043528,3.200085596790894,2.1394639568431115
0 days 00:46:40,1194.3320770030484,-4221.627738130811,5354.536263587911,6.436038690862852,3.7273686633884147,1.5062640486967758
0 days 00:48:20,1829.5025941331019,-3824.3687535592735,5472.725563946643,6.2547112567943355,4.209861038287674,0.8551967905154912
0 days 00:50:00,2442.778810221545,-3381.340702115785,5525.238876214584,5.998589694037013,4.641843683538764,0.19404881833606638
0 days 00:51:40,3026.827962300984,-2897.8559681788465,5511.462336407955,5.670759246467169,5.0182002043634935,-0.4692842094234394
0 days 00:53:20,3574.6691316389506,-2379.7052674847173,5431.573270755404,5.275145612800075,5.33447419739791,-1.1268892837934565
0 days 00:55:00,4079.7532680773966,-1833.090744366239,5286.537616415563,4.81647077427237,5.586917339361539,-1.7709232271011843
0 days 00:56:40,4536.041924273278,-1264.551278515083,5078.09814547723,4.300198764926716,5.772532821594639,-2.3937034349776964
0 days 00:58:20,4938.076950155868,-680.8873058290258,4808.7545964410365,3.7324765653667655,5.889109792343125,-2.9877933563109713
0 days 01:00:00,5281.0468297139205,-89.07892331218412,4481.733998527786,3.120064368253436,5.935251589944408,-3.546090382832482
0 days 01:01:40,5560.843097510278,503.7946872146877,4100.954040568912,2.470261921201358,5.910394848255016,-4.061907524614547
0 days 01:03:20,5774.111229771527,1090.6411082575287,3670.976323931649,1.7908239420545087,5.8148203254933595,-4.529055583696834
0 days 01:05:00,5918.290940084256,1664.4373511135623,3196.95403643532,1.0898728256036598,5.649654207484474,-4.941917670988679
0 days 01:06:40,5991.648800837421,2218.315914230474,2684.569675105803,0.375801011720873,5.41685895155281,-5.295521448527345
0 days 01:08:20,5993.2999062983445,2745.645720395365,2139.9689058383633,-0.3428273925887002,5.119214393879529,-5.585601844288661
0 days 01:10:00,5923.219957753541,3240.1141720280307,1569.68525809595,-1.0573834495751784,4.760286715228285,-5.808658165935541
0 days 01:11:40,5782.2465153284365,3695.802172923201,980.5630579894902,-1.7592780883302817,4.344388193112746,-5.961999814884584
0 days 01:13:20,5572.0692790941275,4107.257758188018,379.67265324900643,-2.4400721008962054,3.8765242139204577,-6.043783136988941
0 days 01:15:00,5295.2103154342585,4469.5609932267325,-225.77370049101464,-3.0915804501494155,3.3623327173037856,-6.053035619258344
0 days 01:16:40,4954.992795572585,4778.384877396626,-828.5113796806576,-3.7059776506223145,2.8080119260646725,-5.989668763286542
0 days 01:18:20,4555.500289788699,5030.046946084322,-1421.311157168027,-4.2758953005165345,2.2202419340571398,-5.854477983337484
0 days 01:20:00,4101.527005902429,5221.553034508187,-1997.0663759114257,-4.794513073701704,1.6061001472966123,-5.649130615559352
0 days 01:21:40,3598.5175005376486,5350.633110284294,-2548.880651810691,-5.255643513944022,0.9729694579886671,-5.376141160578692
0 days 01:23:20,3052.501170514721,5415.766663323967,-3070.1490843316806,-5.653803976460267,0.32844697169078224,-5.038836332344696
0 days 01:25:00,2470.016848345291,5416.199714689881,-3554.638989160468,-5.98428113147481,-0.319752636166976,-4.641308277654183
0 days 01:26:40,1858.0350002984105,5351.95174152394,-3996.562147750594,-6.243181587020891,-0.9638894525760006,-4.1883606508341975
0 days 01:28:20,1223.8716930173814,5223.813444548997,-4390.644373410808,-6.427473495958889,-1.5962931201068928,-3.6854445715699646
0 days 01:30:00,575.1028845008682,5033.335582068017,-4732.185508097208,-6.535015039839948,-2.2094506083146332,-3.138590892844064
0 days 01:31:40,-80.52765357125224,4782.808391109993,-5017.114907092389,-6.564573451630315,-2.7960942085693246,-2.554334316300214
0 days 01:33:20,-735.1976358668594,4475.233652083647,-5242.036938036837,-6.515832766506766,-3.3492809838915876,-1.9396369561355615
0 days 01:35:00,-1381.1000518463193,4114.287450991913,-5404.270509363263,-6.38939230281125,-3.862471021556419,-1.301805401210741
0 days 01:36:40,-2010.5321454506166,3704.277351273145,-5501.878750444846,-6.186756133421423,-4.32959673560882,-0.6484095469757944
0 days 01:38:20,-2615.987052441284,3250.0905935847086,-5533.691537999529,-5.910313495608071,-4.745130130684959,0.012804010741137075
0 days 01:40:00,-3190.239034753556,2757.1384736669766,-5499.318682517759,-5.563312195375097,-5.104141406996742,0.6739954313313156
0 days 01:41:40,-3726.4295452475762,2231.2922285427685,-5399.15493986678,-5.149822709705614,-5.402354773919635,1.3273199276695906
0 days 01:43:20,-4218.145636076665,1678.816789262341,-5234.376393562173,-4.67469663567471,-5.636196012494254,1.9650121992204137
0 days 01:45:00,-4659.497267134822,1106.2967071256953,-5006.927747889175,-4.143515048661198,-5.802836074723965,2.5794751340909237
0 days 01:46:40,-5045.185910245408,520.561583614317,-4719.50182017534,-3.562531938640365,-5.900226474102465,3.1633640686030633
0 days 01:48:20,-5370.569935151097,-71.39535876994636,-4375.5091879502625,-2.938606545773986,-5.927128842496944,3.7096741976486935
0 days 01:50:00,-5631.7203601715755,-662.497519354361,-3979.041009930319,-2.279131309737805,-5.883135785165404,4.2118225688441315
0 days 01:51:40,-5825.471092625807,-1245.6706151363685,-3534.821560779228,-1.5919481190347995,-5.768683436778352,4.663731146066466
0 days 01:53:20,-5949.458740752316,-1813.9253714030372,-3048.155175637938,-0.8852611368410526,-5.5850545126802,5.059902803990191
0 days 01:55:00,-6002.154600654386,-2360.443744812003,-2524.862989080798,-0.16753841340345846,-5.334370485351855,5.395495292188643
0 days 01:56:40,-5982.88570220167,-2878.6601743195733,-1971.2157128320557,0.5525880051375889,-5.01957368034856,5.66638592012643
0 days 01:58:20,-5891.845959247186,-3362.343976084836,-1393.856982941714,1.2664311848173504,-4.64439651193412,5.8692304743242065
0 days 02:00:00,-5730.0963642645775,-3805.6747598529046,-799.7248328750198,1.9653568640017778,-4.213320915562791,6.001510598957847
0 days 02:01:40,-5499.553874829199,-4203.316168620399,-195.965508342946,2.640896492530155,-3.7315243804967793,6.061571734111625
0 days 02:03:20,-5202.969394974653,-4550.481713998372,410.15357191393724,3.284856439713584,-3.204816532895776,6.048647983517983
0 days 02:05:00,-4843.895376011206,-4842.994063130829,1011.3326732404918,3.8894242983527674,-2.6395662437793783,5.962874654887791
0 days 02:06:40,-4426.641575971603,-5077.337784661353,1600.3316312799263,4.447272488647286,-2.0426179548965564,5.805287281796413
0 days 02:08:20,-3956.223023719195,-5250.701659732072,2170.0573649753674,4.951650950519861,-1.4212043856979382,5.577807756802324
0 days 02:10:00,-3438.296472672514,-5361.013491876015,2713.653132281653,5.3964745881462495,-0.7828503654498246,5.283216813505604
0 days 02:11:40,-2879.091633555255,-5406.964005763578,3224.580769318368,5.776396924389368,-0.13527728567890562,4.925115639856381
0 days 02:13:20,-2285.3322859872055,-5388.021811564345,3696.7020160452616,6.086875341770068,0.5136978603690122,4.5078748144441265
0 days 02:15:00,-1664.1550514902772,-5304.437980775018,4124.350962518615,6.324221592752305,1.1562589255522855,4.036575647316651
0 days 02:16:40,-1023.0199262786982,-5157.240942684518,4502.403231563076,6.485642170050603,1.7846891877194655,3.51694083200073
0 days 02:18:20,-369.6213750275001,-4948.222215755596,4826.335134055083,6.569264682106535,2.3914624190164266,2.9552612424574893
0 days 02:20:00,288.2067242466742,-4679.912305480137,5092.27765244629,6.574153651453906,2.9693335422414235,2.358314339464436
0 days 02:21:40,942.5829550010386,-4355.549136467399,5297.059980725654,6.500314274746011,3.511420051757914,1.733282158798454
0 days 02:23:20,1585.6742944290627,-3979.0369142541654,5438.2464241306425,6.348685921003304,4.0112813801567775,1.0876628965701216
0 days 02:25:00,2209.7867009478214,-3554.8994396595995,5514.1630506605425,6.121126038588081,4.462988504415383,0.429184671940921
0 days 02:26:40,2807.4577524900637,-3088.224369647959,5523.916573800141,5.820384209840326,4.861190511930552,-0.23428572973403025
0 days 02:28:20,3371.5422559779895,-2584.6038658589555,5467.40360309984,5.450068854401015,5.201171642594717,-0.8948303081374342
0 days 02:30:00,3895.297951088269,-2050.066876503197,5345.3112189649055,5.014604108076697,5.478904459932011,-1.5445714161594644
0 days 02:31:40,4372.462892883024,-1491.0096647223827,5159.1087782344675,4.519180994506635,5.69109391347657,-2.1757585774399044
0 days 02:33:20,4797.33092826694,-914.1188497574271,4911.030301420922,3.9696983363343543,5.835216362670854,-2.780858553352363
0 days 02:35:00,5164.817826974648,-326.29449334066953,4604.049113659051,3.37269905769742,5.909549632128781,-3.3526398804637823
0 days 02:36:40,5470.523395139891,265.4331300167468,4241.842537637432,2.7352956657166283,5.913196289027715,-3.884259295514742
0 days 02:38:20,5710.783414559494,853.984903268927,3828.7500437845783,2.0650920975530256,5.846097693644308,-4.369341538041309
0 days 02:40:00,5882.715375685636,1432.3189836907334,3369.7212774245995,1.3700946606250506,5.709039109768419,-4.8020588421404335
0 days 02:41:40,5984.253435902711,1993.5131709170757,2870.259019617641,0.6586207500587544,5.503645184935247,-5.177202198813707
0 days 02:43:20,6014.1750631748,2530.850015011525,2336.352377936957,-0.060802372040263675,5.232364393583364,-5.490249304018059
0 days 02:45:00,5972.116669109929,3037.8962324968484,1774.4067510785353,-0.7795387585248491,4.898443807626108,-5.737422345736053
0 days 02:46:40,5858.579207995685,3508.582315732195,1191.165265170173,-1.488952304887892,4.505891600396111,-5.915739036993119
0 days 02:48:20,5674.922717258061,3937.2756690209276,593.6277743718921,-2.180513779741861,4.0594297044844225,-6.023052090975105
0 days 02:50:00,5423.350587161552,4318.8487289149125,-11.033429372698478,-2.8459074922798004,3.564436596995535,-6.058078048335358
0 days 02:51:40,5106.8822497325955,4648.742426535328,-615.5626442613793,-3.4771383301698524,3.026878640008751,-6.020414424175768
0 days 02:53:20,4729.316946303864,4923.020105598823,-1212.7072379814356,-4.066630438870303,2.453235923489863,-5.9105441453242324
0 days 02:55:00,4295.185894988685,5138.415778625906,-1795.307821666246,-4.607323884656872,1.8504177987990527,-5.729827514108257
0 days 02:56:40,3809.697592825008,5292.37189300274,-2356.383178454745,-5.092759595885251,1.225676527129428,-5.480482443883617
0 days 02:58:20,3278.6722933636033,5383.0696433990715,-2889.2163674218395,-5.517158706706906,0.5865134193604434,-5.165552175815292
0 days 03:00:00,2708.472169128658,5409.44879544622,-3387.4334618034814,-5.8754883495470365,-0.05941313543420325,-4.788863688583482
0 days 03:01:40,2105.9220345699987,5371.218862750311,-3845.08106080451,-6.16351938243489,-0.7043840653521043,-4.354974765012105
0 days 03:03:20,1478.2285145408407,5268.860518753324,-4256.694892072653,-6.377870300112174,-1.3407107791369324,-3.869115023324688
0 days 03:05:00,832.8915236769843,5103.617759001939,-4617.3650975503015,-6.516041890038508,-1.960828027636751,-3.337117470286807
0 days 03:06:40,177.61685770971332,4877.48159849345,-4922.791746148215,-6.576439234663795,-2.5573791825768346,-2.765347443480989
0 days 03:08:20,-479.7770218309979,4593.164390400976,-5169.335326854259,-6.558384274494429,-3.1233012445029873,-2.160623989744809
0 days 03:10:00,-1131.4487554923446,4254.067330769653,-5354.057248647876,-6.462117775527408,-3.651901122743998,-1.5301415458197969
0 days 03:11:40,-1769.627794095674,3864.2387695788416,-5474.7539642550355,-6.288792113960239,-4.136930452121463,-0.8813855274906391
0 days 03:13:20,-2386.7027651934927,3428.3274807733173,-5529.981378839812,-6.040455708040038,-4.572651548749178,-0.22205023128976345
0 days 03:15:00,-2975.311957943535,2951.5271105262414,-5519.071762751673,-5.720028362970767,-4.953901149428157,0.4400484750037163
0 days 03:16:40,-3528.426987310703,2439.5173225137414,-5442.141538312012,-5.331270082486626,-5.27614567372215,1.097057030592699
0 days 03:18:20,-4039.436726028737,1898.3966428779693,-5300.090585427258,-4.878740361011876,-5.535533433150453,1.74117274297085
0 days 03:20:00,-4502.223234566185,1334.613660050722,-5094.593173666921,-4.3677520709042055,-5.728938688168926,2.3647283118528644
0 days 03:21:40,-4911.235969961535,754.8906610355955,-4828.079538507459,-3.8043149078899647,-5.854001273698486,2.9602803474155133
0 days 03:23:20,-5261.556979312394,166.14725695436078,-4503.709951180257,-3.1950740370565867,-5.909157938362676,3.520693197156767
0 days 03:25:00,-5548.962184213314,-424.5824711186904,-4125.338757033113,-2.547237330922852,-5.893667163236398,4.039225369937493
0 days 03:26:40,-5769.972745780349,-1010.2311227680901,-3697.471951137302,-1.868498407850746,-5.807625054829579,4.509610089041684
0 days 03:28:20,-5921.900189912198,-1583.7840520224763,-3225.214426606377,-1.1669479322758238,-5.651972149789459,4.926136017232322
0 days 03:30:00,-6002.880879963954,-2138.361870692982,-2714.2121098572284,-0.45098193697562633,-5.428490488918001,5.283720244007827
0 days 03:31:40,-6011.901980472905,-2667.3055964887467,-2170.584282714138,0.2708003689835192,-5.139789260861491,5.577977972640864
0 days 03:33:20,-5948.8163152907155,-3164.2574758406045,-1600.8512197172415,0.9897012266556985,-4.789279564050481,5.805282803854301
0 days 03:35:00,-5814.346998747355,-3623.238884142896,-1011.8564126638172,1.6970326287686153,-4.381138058036535,5.962818396318176
0 days 03:36:40,-5610.080581576158,-4038.725875859511,-410.68175769068273,2.384229429822415,-3.9202575230971735,6.048620366654704
0 days 03:38:20,-5338.449752076179,-4405.71651053946,195.43730925412262,3.042958081892799,-3.412188706202819,6.061605419929533
0 days 03:40:00,-5002.703947991758,-4719.794509062693,799.20282018281,3.6652275784309474,-2.8630691511850315,6.001588648847034
0 days 03:41:40,-4606.8708162374605,-4977.182976069442,1393.3424723531564,4.24349168348547,-2.2795460677220114,5.86928735444169
0 days 03:43:20,-4155.70560393272,-5174.792031487121,1970.7014136836485,4.770748774525615,-1.668688249482526,5.6663113990716125
0 days 03:45:00,-3654.6335035354277,-5310.25567387245,2524.3285987178,5.240629505813108,-1.0378957565342897,5.395141112784306
0 days 03:46:40,-3109.6808221458036,-5381.960661757711,3047.5640108087555,5.647478096965387,-0.39480177967960095,5.059091712970025
0 days 03:48:20,-2527.40177993939,-5389.064588150079,3534.118196091614,5.986419324952238,0.2528236354851459,4.662267810557267
0 days 03:50:00,-1914.7957060400818,-5331.50475642628,3978.1500825770713,6.253416407078745,0.8971742137423191,4.2095058005913835
0 days 03:51:40,-1279.2227927899658,-5209.997001735965,4374.335466994723,6.445314190862859,1.5305025480273053,3.7063098506447574
0 days 03:53:20,-628.3122226301955,-5026.024764999441,4717.931571007399,6.559871946935463,2.1452164641687657,3.1587779409218886
0 days 03:55:00,30.12830204307134,-4781.8195026115745,5004.831358638662,6.595782653179944,2.733967244471828,2.5735252233195998
0 days 03:56:40,688.2085472701583,-4480.331338567717,5231.612162812077,6.5526817464486165,3.289736868897431,1.9575996865389997
0 days 03:58:20,1338.047838911372,-4125.192836445507,5395.573872338027,6.431144558088173,3.8059157934080137,1.3183983471008782
0 days 04:00:00,1971.8706030986286,-3720.6733634157013,5494.770082604868,6.2326736244399665,4.276378357167903,0.6635775518123823
0 days 04:01:40,2582.095993835158,-3271.6285050592683,5528.029159609127,5.959677126365533,4.695548494919842,0.0009660822850755068
0 days 04:03:20,3161.4289841495606,-2783.44063781112,5494.9672220104385,5.615437521559111,5.058462200242798,-0.6615264329267656
0 days 04:05:00,3702.9439897682155,-2261.9564592884867,5395.991748149883,5.204073377922347,5.360820639930297,-1.3159969429663463
0 days 04:06:40,4200.167992306362,-1713.4164081227862,5232.296248809563,4.730491261016852,5.599039125897586,-1.9546402581833286
0 days 04:08:20,4647.154992072644,-1144.3828691493816,5005.846483834361,4.200332266445432,5.770287093560125,-2.5698353389459387
0 days 04:10:00,5038.5579226515865,-561.6612185910451,4719.357060255352,3.619908069287989,5.872522596635726,-3.1542344697425393
0 days 04:11:40,5369.690927913253,27.778555405010774,4376.26064882979,2.9961326189984847,5.904517809488599,-3.7008466009623966
0 days 04:13:20,5636.58694808219,616.8861132446741,3980.667148536941,2.336442864108512,5.865877137579946,-4.203121965543901
0 days 04:15:00,5836.0448944445125,1198.6126179279431,3537.316749750376,1.6487161767616514,5.757045981499604,-4.655029607996163
0 days 04:16:40,5965.669900736211,1765.9965454114651,3051.523126148115,0.9411772842316741,5.57930998715714,-5.051133558730091
0 days 04:18:20,6023.9028791696555,2312.246523692225,2529.110892527331,0.2223018294875144,5.334784082531457,-5.386661054559579
0 days 04:20:00,6010.04060049812,2830.822656728985,1976.3468186002817,-0.4992848655881817,5.026391381508157,-5.657564055974201
0 days 04:21:40,5924.245399391829,3315.517295261932,1399.863064107551,-1.2149156039362334,4.657830043531675,-5.860573511412212
0 days 04:23:20,5767.544134301236,3760.528855366696,806.5788199727446,-1.915986854131352,4.2335310283455785,-5.993242176297859
0 days 04:25:00,5541.816012936496,4160.5339895003435,203.61450702455852,-2.594069174194036,3.7586031889671747,-6.053978140958792
0 days 04:26:40,5249.770444538103,4510.750913772498,-401.7929929722204,-3.2410114815489637,3.2387710752190295,-6.042065609068047
0 days 04:28:20,4894.913183483779,4806.99862964941,-1002.3804378711749,-3.8490461470566766,2.6803010344709026,-5.957674047619145
0 days 04:30:00,4481.504096635599,5045.746121055832,-1590.9447341740658,-4.410884369893836,2.0899229413117433,-5.801854708938621
0 days 04:31:40,4014.5034694966093,5224.155310174991,-2160.432329685878,-4.919808334958311,1.4747424330377126,-5.5765245111063555
0 days 04:33:20,3499.512174097091,5340.113472642207,-2704.0226244903524,-5.36975090088625,0.842152418538011,-5.284438843787287
0 days 04:35:00,2942.7013635303742,5392.257800859,-3215.211757335449,-5.755368788851741,0.19973804435381892,-4.9291521232937034
0 days 04:36:40,2350.7386815757436,5379.989656164794,-3687.888457061426,-6.072101945319029,-0.44481536268874755,-4.514970036418964
0 days 04:38:20,1730.7055246747607,5303.479965947126,-4116.407952448809,-6.316224339528397,-1.0838178751899885,-4.046891000428773
0 days 04:40:00,1090.0135855284855,5163.665226316197,-4495.65661869858,-6.484881152400285,-1.7096644972811315,-3.5305427129571707
0 days 04:41:40,436.3142622885518,4962.234206812401,-4821.11271526761,-6.576116570617361,-2.3149257157883993,-2.9721098666236454
0 days 04:43:20,-222.59006324038106,4701.6066872167185,-5088.897214808223,-6.588889486091969,-2.8924300314944666,-2.378260276302517
0 days 04:45:00,-878.8399942717111,4384.902876314793,-5295.8191417005355,-6.5230798195439785,-3.4353458088812916,-1.7560639823624908
0 days 04:46:40,-1524.6090118059576,4015.9065643939775,-5439.410962175696,-6.379484941735963,-3.937254315793804,-1.112913412363591
0 days 04:48:20,-2152.1967640208472,3599.01920364981,-5517.957217287116,-6.159806977672285,-4.392221080532057,-0.45643779638086057
0 days 04:50:00,-2754.1165191793425,3139.209486904923,-5530.51360617509,-5.866632368806592,-4.794858525120321,0.2055796584997541
0 days 04:51:40,-3323.1841934729937,2641.954263614259,-5476.918244455868,-5.503402262176643,-5.140386195931236,0.8652896172166858
0 days 04:53:20,-3852.60016611293,2113.176658317643,-5357.794026876917,-5.074376764335703,-5.424682686410709,1.514860809023695
0 days 04:55:00,-4336.030782621267,1559.1760957402585,-5174.54221287425,-4.584589400504243,-5.6443341890456855,2.146568727134787
0 days 04:56:40,-4767.681522140966,986.5571626436172,-4929.327905390816,-4.039796359983645,-5.796674940752737,2.7528801133584633
0 days 04:58:20,-5142.367797628564,402.15119843305035,-4625.0559269312225,-3.4464149363309065,-5.879822694635422,3.326541086924974
0 days 05:00:00,-5455.576434592078,-187.06163405627802,-4265.33950142191,-2.8114572874397226,-5.892705770431684,3.860660275798077
0 days 05:01:40,-5703.52244320169,-774.0361009084937,-3854.45893231105,-2.142452813855503,-5.835082884510066,4.348793694772584
0 days 05:03:20,-5883.196115072088,-1351.7448233671566,-3397.3131634293177,-1.4473649376944284,-5.70755358410847,4.78502434063625
0 days 05:05:00,-5992.401826448002,-1913.2618071407726,-2899.363865051145,-0.7345006442826673,-5.511559463913213,5.1640380247952224
0 days 05:06:40,-6029.787895096509,-2451.847849311586,-2366.5701831604615,-0.01241036863974147,-5.249374164107981,5.481195319912407
0 days 05:08:20,-5994.865542382725,-2961.0310317978033,-1805.3196676427376,0.710213602060356,-4.924083292544018,5.732594111396216
0 days 05:10:00,-5888.017705755235,-3434.688088555925,-1222.3499446780668,1.4246476609817131,-4.539551379600468,5.915125825570225
0 days 05:11:40,-5710.496872818602,-3867.1186259339015,-624.6688536661599,2.1222454441486662,-4.100379149105334,6.026519831848222
0 days 05:13:20,-5464.411322254621,-4253.11754212705,-19.466961985991777,2.7945516800718395,-3.6118472593124125,6.065377933483333
0 days 05:15:00,-5152.701169077927,-4588.038513047002,585.9689285574354,3.4334101030165862,-3.0798520947246835,6.031195595473715
0 days 05:16:40,-4779.102202271743,-4867.853047004292,1184.3476323718,4.03107214386983,-2.5108290579410104,5.924370641033036
0 days 05:18:20,-4348.101118602095,-5089.199300133567,1768.4617550606736,4.580295708022241,-1.9116709621444121,5.746198622477975
0 days 05:20:00,-3864.8788512098104,-5249.424184191066,2331.2785809581305,5.074440227112053,-1.289636378272231,5.498854541727685
0 days 05:21:40,-3335.2476098521934,-5346.614635829203,2866.0247487153615,5.507548677796319,-0.6522569975137332,5.1853627937417945
0 days 05:23:20,-2765.5771466130286,-5379.6204901074325,3366.2709315199513,5.874422220953322,-0.007238256690528932,4.809553935269363
0 days 05:25:00,-2162.7175292347138,-5348.066725660807,3826.008222135575,6.170680207619372,0.6376369868272096,4.3760125995627135
0 days 05:26:40,-1533.912869813443,-5252.356311564444,4239.722040428697,6.392810523338394,1.2746081142072003,3.890013940920911
0 days 05:28:20,-886.7145036721472,-5093.663391371964,4602.456333515933,6.538205434462624,1.8960299729831005,3.357454892379167
0 days 05:30:00,-228.88716656707567,-4873.9167014650475,4909.873226403572,6.605186894001933,2.494466599404617,2.78477622365855
0 days 05:31:40,431.6826149823264,-4595.77485827023,5158.302296774105,6.593018925051347,3.0627762999287222,2.1788830365658765
0 days 05:33:20,1087.0830248870952,-4262.591994310797,5344.78368324191,6.501909567366692,3.5941952721832373,1.5470582138230768
0 days 05:35:00,1729.4688893748032,-3878.3771072330806,5467.100816051879,6.333002253282552,4.082411643516738,0.8968772379611598
0 days 05:36:40,2351.1564570401592,-3447.7441785103742,5523.805746397764,6.088357180645721,4.521636874307673,0.23611756970543757
0 days 05:38:20,2944.7117400720736,-2975.8579322759942,5514.234587662564,5.7709244942387725,4.906667585017999,-0.42732864471553184
0 days 05:40:00,3503.0397317075235,-2468.3709732583825,5438.514580901487,5.384507651827384,5.232943922193608,-1.0855462708486046
0 days 05:41:40,4019.4657478819972,-1931.3584395827206,5297.562063294593,4.933720476634355,5.496598744208799,-1.730684418428125
0 days 05:43:20,4487.815662415234,-1371.2448173194225,5093.071260500339,4.423934094671322,5.694502345001051,-2.3550472595083014
0 days 05:45:00,4902.487140505171,-794.7300718682725,4827.494951533887,3.86121882168391,5.824298255966385,-2.9511796057758994
0 days 05:46:40,5258.517554300367,-208.70921107670748,4504.015481855209,3.2522755968831896,5.884433048917219,-3.511954720507971
0 days 05:48:20,5551.6427672317195,379.80846465314755,4126.507933097912,2.6043618013894916,5.874177140401033,-4.03065725437102
0 days 05:50:00,5778.348503302304,963.7817361564772,3699.4954802276006,1.9252101008776494,5.793637453234496,-4.501063306379655
0 days 05:51:40,5935.914170296896,1536.2230122577466,3228.0952087887235,1.2229376484426422,5.64376052890654,-4.9175183012696975
0 days 05:53:20,6022.445982297297,2090.280186909357,2717.9590152326214,0.5059530208981178,5.426326053268195,-5.275006609798798
0 days 05:55:00,6036.901505881178,2619.320998627079,2175.2048417571245,-0.217146645974875,5.143929183835271,-5.56921736847185
0 days 05:56:40,5979.103140370501,3117.011530065102,1606.3449864803101,-0.9376781718700843,4.799953257397908,-5.796599855280353
0 days 05:58:20,5849.741288694567,3577.394824095454,1018.2058510449449,-1.6469821565194407,4.398530026824208,-5.9544116815633465
0 days 06:00:00,5650.366849026147,3994.9617942476993,417.84703188010036,-2.336529183790127,3.9444912479505363,-6.040754879206848
0 days 06:01:40,5383.372285531269,4364.719733506639,-187.52640113187053,-2.998029709114268,3.443307780077231,-6.0546018190050646
0 days 06:03:20,5051.963114945238,4682.251584686962,-790.6497655803405,-3.623536630802509,2.9010221908221268,-5.995808266211736
0 days 06:05:00,4660.117650820687,4943.770429317865,-1384.2891918370883,-4.205547396060328,2.3241702519779253,-5.8651143234476475
0 days 06:06:40,4212.538979747952,5146.1637461595365,-1961.3276522596295,-4.737095392605371,1.719699136186208,-5.664133093500357
0 days 06:08:20,3714.5956875316524,5287.030902683491,-2514.853056840098,-5.21183699433192,1.0948770013249969,-5.39532668246409
0 days 06:10:00,3172.2572180448233,5364.71012641296,-3038.2396770138603,-5.624125526364787,0.45720300624853055,-5.0619719114356005
0 days 06:11:40,2592.019162423946,5378.29728642757,-3525.2291655367612,-5.969077949519519,-0.1856882528662882,-4.6681141600776765
0 days 06:13:20,1980.8259075687179,5327.654605139951,-3970.0031383845276,-6.242627600827298,-0.8261183113349453,-4.218513962843072
0 days 06:15:00,1345.9848564551742,5213.41036030278,-4367.2531373909105,-6.441567991919538,-1.4564590867150558,-3.7185834311561465
0 days 06:16:40,695.080751034443,5036.949608221882,-4712.241047786004,-6.563583336543438,-2.0692203809467826,-3.1743188819258537
0 days 06:18:20,35.88342170701684,4800.395598808635,-5000.855056201216,-6.607269627243631,-2.6571378108850445,-2.592225257369383
0 days 06:20:00,-623.7418723548769,4506.583740502492,-5229.6556279787865,-6.572144244065504,-3.213252401848128,-1.979239907878134
0 days 06:21:40,-1275.9287944134305,4159.026328907817,-5395.915556491571,-6.458646271274254,-3.7309891640358424,-1.3426498317198858
0 days 06:23:20,-1912.8996187103428,3761.8715563586,-5497.6501547036,-6.268127599670876,-4.204226862943342,-0.6900106274554604
0 days 06:25:00,-2527.057774416793,3319.853581185962,-5533.640329009733,-6.002834939812329,-4.627365917786311,-0.02905998395627376
0 days 06:26:40,-3111.0740933021066,2838.2386223457634,-5503.446294864862,-5.665884644586388,-4.9953877415097105,0.6323657104186049
0 days 06:28:20,-3657.9740804838766,2322.76256022982,-5407.413149742808,-5.261228207525541,-5.303911466169442,1.286419618066297
0 days 06:30:00,-4161.217601205895,1779.5662332981299,-5246.667793760177,-4.793611950352465,-5.549242501623659,1.925328856649097
0 days 06:31:40,-4614.777483996276,1215.123098291149,-5023.106891612362,-4.268526814471238,-5.728417281124563,2.541482956588881
0 days 06:33:20,-5013.210492606175,636.1648235325706,-4739.376393036112,-3.692151754729883,-5.839240237753932,3.127519355337481
0 days 06:35:00,-5351.7225600751635,49.60363085699244,-4398.842910452239,-3.0712895609636854,-5.880314314792705,3.6764082476967137
0 days 06:36:40,-5626.228576726694,-537.5504114110062,-4005.5553039742654,-2.413292150093973,-5.851064053058275,4.18153818603199
0 days 06:38:20,-5833.40233111115,-1118.270449194743,-3564.1999259328636,-1.7259815127140834,-5.751749789302181,4.6367958423777935
0 days 06:40:00,-5970.7199193826855,-1685.5986256870717,-3080.045538868799,-1.0175588669342008,-5.583472506823241,5.036645505699126
0 days 06:41:40,-6036.492380096021,-2232.7281222494867,-2558.8833498059666,-0.29651099028329114,-5.34816888751175,5.376200524862876
0 days 06:43:20,-6029.889524919056,-2753.087802698054,-2006.9571069802166,0.4284941141835544,-5.048594605928413,5.651291015501849
0 days 06:45:00,-5950.952654706364,-3240.421113927792,-1430.8901544631638,1.1487119223129862,-4.68829753531805,5.858521197175574
